site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
01105585	ALL	19721001	20151014	11336	6.80	9.52	0.16	210.00	0.65	0.99	1.20	1.50	1.80	2.10	2.40	2.70	3.10	3.50	4.00	4.50	5.10	5.80	6.70	7.80	9.40	11.00	15.00	21.00	45.00
01105585	0101	19730101	20150101	31	8.79	10.93	1.10	55.00		1.28	1.72	2.04	2.64	2.80	3.02	3.30	3.70	4.26	4.80	5.98	6.72	7.28	8.26	10.00	12.00	15.80	23.00	40.00	
01105585	0102	19730102	20150102	31	7.70	7.53	1.10	32.00		1.28	1.52	1.84	2.58	2.70	2.80	3.40	3.80	4.64	5.20	5.88	6.24	7.44	8.04	9.10	11.60	17.00	18.60	29.00	
01105585	0103	19730103	20150103	31	8.30	7.22	1.10	31.00		1.22	1.80	2.44	2.74	2.90	3.46	4.20	4.28	5.66	6.00	6.30	7.04	8.00	9.62	13.00	13.00	15.80	19.80	26.80	
01105585	0104	19730104	20150104	31	9.41	13.79	1.20	75.00		1.20	1.82	2.54	2.82	3.20	3.82	4.12	4.68	4.94	5.20	5.36	5.62	6.02	7.22	10.00	12.80	16.20	21.00	48.00	
01105585	0105	19730105	20150105	31	6.91	6.39	1.10	34.00		1.22	1.68	2.08	2.32	2.60	3.60	3.84	4.48	4.88	5.00	5.20	5.44	7.44	7.94	9.20	11.12	12.20	13.80	22.60	
01105585	0106	19730106	20150106	31	6.77	5.55	1.10	27.00		1.16	2.20	3.00	3.34	3.50	3.66	4.14	4.54	4.60	4.80	5.08	5.72	6.28	7.78	8.90	9.46	12.00	12.00	23.40	
01105585	0107	19730107	20150107	31	7.84	7.73	1.20	34.00		1.32	2.14	2.62	2.74	3.00	3.58	3.72	3.96	4.20	4.60	4.78	6.08	7.44	7.82	9.40	12.00	15.40	20.20	29.80	
01105585	0108	19730108	20150108	31	8.45	12.08	1.20	62.00		1.44	2.46	2.70	2.92	3.30	3.50	3.60	3.68	4.30	4.90	5.26	5.48	6.28	6.68	7.40	8.48	11.60	19.60	47.00	
01105585	0109	19730109	20150109	31	8.58	11.57	1.20	60.00		1.44	2.30	2.38	2.68	3.00	3.40	3.52	3.60	4.12	5.00	6.06	6.32	6.64	6.96	7.80	10.12	14.00	19.60	43.80	
