site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
01480400	ALL	19950201	20151222	7630	6.85	10.77	0.10	283.00	1.20	1.40	1.50	1.70	1.80	2.10	2.40	2.90	3.20	3.60	4.10	4.50	5.20	5.90	6.80	7.80	9.00	11.00	14.00	20.00	47.69
01480400	0101	19960101	20150101	20	8.74	10.57	1.30	47.00		1.31	1.51	1.75	2.66	2.92	3.06	3.31	3.50	3.77	4.80	6.43	7.56	8.38	9.26	9.88	12.40	15.55	22.30	45.80	
01480400	0102	19960102	20150102	20	8.19	9.88	1.40	41.00		1.41	1.51	1.73	2.56	2.83	3.05	3.40	3.56	3.84	4.60	6.01	6.78	7.29	8.41	9.03	9.26	12.45	27.40	40.40	
01480400	0103	19960103	20150103	20	7.50	8.75	1.40	37.00		1.41	1.54	1.92	2.08	2.50	2.89	3.24	3.58	3.70	3.80	4.34	5.18	6.34	7.78	8.65	10.56	14.40	22.20	36.30	
01480400	0104	19960104	20150104	20	6.72	6.20	1.30	24.00		1.31	1.51	1.65	1.98	2.45	2.93	3.10	3.50	4.12	4.50	4.88	6.34	7.23	8.49	9.15	9.84	10.85	20.00	23.85	
01480400	0105	19960105	20150105	20	6.96	4.58	1.30	15.00		1.31	1.51	1.73	2.58	2.92	3.03	3.34	4.00	4.30	5.80	8.46	9.40	9.60	10.61	11.00	11.80	12.00	13.80	14.95	
01480400	0106	19960106	20150106	20	7.39	6.12	1.20	24.00		1.22	1.51	1.75	2.62	2.75	2.96	3.34	3.96	4.33	5.55	6.93	7.26	8.86	9.91	10.75	11.80	12.85	18.40	23.75	
01480400	0107	19960107	20150107	20	7.01	5.77	1.20	25.00		1.22	1.51	1.65	2.02	2.62	3.03	3.42	4.20	4.86	5.40	6.54	8.24	8.93	9.14	9.57	9.94	11.70	14.70	24.50	
01480400	0108	19960108	20150108	20	7.18	6.05	1.20	24.00		1.22	1.51	1.78	2.84	3.00	3.03	3.42	4.12	4.30	4.35	5.94	7.44	7.67	8.68	9.62	11.56	15.40	16.90	23.65	
01480400	0109	19960109	20150109	20	6.38	4.60	1.20	19.00		1.22	1.60	1.79	2.92	3.00	3.27	3.90	3.94	4.27	5.30	6.44	6.86	7.09	7.20	9.22	9.98	10.00	14.50	18.80	
01480400	0110	19960110	20150110	20	5.81	3.48	1.20	13.00		1.22	1.50	1.65	2.52	2.70	3.18	3.67	3.96	4.96	6.20	6.72	6.90	6.96	7.07	7.25	9.22	9.96	11.80	12.95	
