site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
11132500	ALL	19410401	20151027	27238	11.22	81.68	0.00	5390.00	0.00	0.04	0.09	0.10	0.20	0.30	0.47	0.66	0.88	1.10	1.40	1.70	2.00	2.30	2.80	3.40	4.60	6.70	11.00	28.00	194.22
11132500	0101	19420101	20150101	74	6.17	15.86	0.05	110.00		0.19	0.26	0.53	0.80	0.90	1.10	1.43	1.60	1.80	2.00	2.12	2.20	2.38	2.65	2.85	3.70	5.95	17.00	34.25	
11132500	0102	19420102	20150102	74	12.74	43.55	0.09	307.00		0.19	0.30	0.50	0.70	0.80	1.00	1.20	1.50	1.75	1.90	2.02	2.20	2.55	2.90	3.65	4.10	6.38	15.00	98.25	
11132500	0103	19420103	20150103	74	7.81	22.37	0.07	142.00		0.17	0.30	0.42	0.70	0.90	1.15	1.43	1.60	1.77	1.95	2.10	2.20	2.70	3.00	3.73	4.70	8.40	10.50	50.25	
11132500	0104	19420104	20150104	74	12.12	44.62	0.06	354.00		0.16	0.35	0.47	0.80	1.07	1.20	1.43	1.70	1.80	2.00	2.05	2.20	2.80	3.10	3.77	5.40	9.93	24.50	54.75	
11132500	0105	19420105	20150105	74	7.18	12.57	0.06	74.00		0.15	0.35	0.76	0.99	1.10	1.50	1.70	1.90	2.00	2.10	2.42	3.00	3.40	4.00	7.83	9.90	13.75	26.00	34.75	
11132500	0106	19420106	20150106	74	7.75	18.10	0.06	120.00		0.15	0.35	0.80	0.97	1.10	1.45	1.68	1.90	2.00	2.10	2.35	2.80	3.48	4.20	8.50	9.60	11.75	17.00	26.25	
11132500	0107	19420107	20150107	74	33.94	150.27	0.06	975.00		0.14	0.35	0.80	1.00	1.10	1.45	1.73	1.90	1.90	2.00	2.17	2.70	3.30	3.90	4.97	7.50	12.85	24.50	128.75	
11132500	0108	19420108	20150108	74	22.76	126.57	0.06	1070.00		0.16	0.40	0.80	1.00	1.10	1.45	1.60	1.80	1.90	2.00	2.25	2.80	3.10	3.35	3.83	5.20	8.50	15.50	62.75	
11132500	0109	19420109	20150109	74	37.49	193.75	0.06	1600.00		0.17	0.45	0.83	1.10	1.30	1.45	1.73	1.80	1.90	2.10	2.23	2.80	3.00	3.75	4.95	5.80	9.60	19.50	243.00	
11132500	0110	19420110	20150110	74	45.09	234.98	0.06	1850.00		0.17	0.50	0.90	1.10	1.20	1.40	1.73	1.90	1.98	2.00	2.20	2.80	3.23	3.65	5.15	8.10	16.50	26.50	113.75	
11132500	0111	19420111	20150111	74	16.57	71.83	0.06	548.00		0.17	0.55	0.77	1.00	1.20	1.45	1.80	1.90	2.00	2.10	2.70	2.90	3.00	3.50	4.95	6.60	12.00	17.50	41.50	
