site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
06827000	ALL	20020601	20160321	5043	9.11	21.18	0.00	945.00	0.00	0.04	0.75	1.80	2.60	3.40	4.10	4.80	5.40	6.00	6.50	7.00	7.50	8.16	8.90	9.50	10.00	12.00	14.00	35.00	52.56
06827000	0101	20030101	20160101	14	7.24	3.42	3.00	15.00			3.10	3.33	3.70	4.30	4.95	5.65	6.40	6.70	6.85	7.03	7.40	8.22	8.65	9.03	9.70	11.43	13.50		
06827000	0102	20030102	20160102	14	7.40	3.81	2.80	17.00			2.90	3.25	4.00	4.22	4.90	5.72	6.40	6.85	7.05	7.17	7.40	8.38	8.75	9.00	9.60	11.40	14.50		
06827000	0103	20030103	20160103	14	7.67	4.11	2.90	19.00			3.20	3.67	4.20	4.95	5.45	5.85	6.30	6.60	6.80	7.08	7.60	8.50	8.90	9.15	9.60	11.40	15.50		
06827000	0104	20030104	20160104	14	7.84	5.26	2.90	24.00			3.45	4.00	4.00	4.08	4.70	5.50	6.10	6.47	6.65	6.78	7.00	8.12	9.05	9.70	10.00	10.75	17.50		
06827000	0105	20030105	20160105	14	8.09	6.06	2.60	27.00			3.20	3.92	4.30	4.83	5.15	5.40	5.70	6.08	6.35	6.58	6.80	7.40	8.50	9.80	11.00	11.75	19.50		
06827000	0106	20030106	20160106	14	7.88	5.25	2.30	24.00			3.30	4.33	4.40	5.22	5.50	5.65	6.10	6.10	6.30	6.60	6.90	7.28	8.35	9.72	11.00	11.00	17.50		
06827000	0107	20030107	20160107	14	7.49	3.65	3.40	18.00			3.85	4.53	5.20	5.42	5.50	5.62	6.00	6.22	6.50	6.75	6.90	7.58	8.40	9.07	9.30	10.57	14.50		
06827000	0108	20030108	20160108	14	7.65	4.27	2.90	21.00			3.60	4.55	5.30	5.45	5.85	6.28	6.50	6.50	6.65	6.83	6.90	7.58	7.90	8.35	9.40	9.85	15.50		
06827000	0109	20030109	20160109	14	7.74	3.82	3.10	19.00			3.75	4.65	5.40	5.47	5.90	6.38	6.60	6.83	6.95	7.03	7.10	7.47	8.30	9.10	9.40	10.60	15.00		
06827000	0110	20030110	20160110	14	8.10	4.51	3.20	22.00			3.85	4.75	5.50	5.88	6.10	6.28	6.50	6.80	7.00	7.20	7.50	7.65	8.50	9.47	10.00	10.75	16.50		
06827000	0111	20030111	20160111	14	7.91	4.00	3.30	20.00			3.80	4.60	5.50	6.10	6.30	6.38	6.60	6.90	7.10	7.25	7.40	7.47	8.25	9.10	9.40	10.60	15.50		
06827000	0112	20030112	20160112	14	7.60	3.27	3.50	17.00			3.85	4.53	5.50	5.65	5.95	6.35	6.80	6.95	7.15	7.30	7.30	7.45	8.25	9.10	9.40	9.85	13.50		
06827000	0113	20030113	20160113	14	7.70	3.67	3.40	18.00			3.80	4.28	4.50	5.25	5.90	6.42	6.80	6.88	6.95	7.08	7.30	7.45	8.45	9.55	10.00	10.75	14.50		
