site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
09502960	ALL	19941116	20151216	7701	6.53	36.97	0.00	1340.00	0.00	0.00	0.00	0.00	0.02	0.04	0.06	0.10	0.15	0.20	0.25	0.36	0.51	0.75	1.20	2.00	3.40	5.90	12.00	29.00	102.00
09502960	0101	19950101	20150101	21	4.44	14.96	0.09	69.00		0.09	0.12	0.18	0.19	0.21	0.23	0.29	0.31	0.39	0.42	0.52	0.64	0.96	1.08	1.35	1.50	3.46	8.86	63.10	
09502960	0102	19950102	20150102	21	3.08	8.73	0.06	40.00		0.06	0.12	0.18	0.18	0.20	0.22	0.29	0.38	0.45	0.51	0.55	0.87	0.98	1.10	1.25	1.76	3.54	8.60	36.97	
09502960	0103	19950103	20150103	21	7.71	27.22	0.06	126.00		0.07	0.18	0.18	0.19	0.22	0.28	0.37	0.40	0.51	0.57	0.80	1.01	1.19	1.64	3.15	5.38	6.87	8.56	114.29	
09502960	0104	19950104	20150104	21	17.21	65.94	0.06	304.00		0.07	0.16	0.18	0.19	0.21	0.22	0.28	0.35	0.39	0.52	0.62	0.94	1.03	1.22	3.95	7.52	11.56	20.20	275.80	
09502960	0105	19950105	20150105	21	20.94	53.56	0.06	201.00		0.07	0.12	0.19	0.20	0.22	0.26	0.32	0.33	0.36	0.50	0.58	0.75	1.01	3.16	6.70	21.04	32.80	130.80	196.40	
09502960	0106	19950106	20150106	21	8.41	17.00	0.06	56.00		0.07	0.13	0.18	0.22	0.28	0.29	0.34	0.44	0.51	0.51	0.58	0.66	0.92	3.14	6.10	11.52	31.80	46.20	55.20	
09502960	0107	19950107	20150107	21	13.55	44.80	0.06	206.00		0.07	0.12	0.18	0.21	0.23	0.26	0.28	0.33	0.40	0.46	0.56	0.63	0.92	2.96	5.90	8.42	16.21	29.40	188.60	
09502960	0108	19950108	20150108	21	8.95	21.27	0.06	80.00		0.07	0.13	0.19	0.21	0.25	0.28	0.32	0.36	0.45	0.50	0.61	0.81	2.45	5.38	6.50	7.14	11.99	53.20	78.30	
09502960	0109	19950109	20150109	21	12.11	36.75	0.08	167.00		0.08	0.12	0.19	0.21	0.24	0.27	0.34	0.44	0.46	0.60	0.70	1.32	2.42	4.88	5.45	7.16	12.20	37.20	154.60	
09502960	0110	19950110	20150110	21	15.36	48.60	0.09	223.00		0.09	0.12	0.19	0.22	0.25	0.27	0.36	0.41	0.46	0.46	0.49	0.58	1.62	4.20	5.95	10.76	24.90	34.80	204.30	
09502960	0111	19950111	20150111	21	40.54	159.36	0.09	734.00		0.09	0.13	0.20	0.21	0.23	0.25	0.29	0.33	0.34	0.46	0.47	0.55	1.41	3.42	4.80	17.40	27.80	42.60	665.20	
09502960	0112	19950112	20150112	21	19.56	58.17	0.09	263.00		0.10	0.20	0.21	0.24	0.26	0.27	0.30	0.43	0.46	0.50	0.85	3.56	4.23	4.98	8.00	16.60	21.00	63.40	244.10	
09502960	0113	19950113	20150113	21	11.48	27.43	0.09	124.00		0.10	0.18	0.21	0.23	0.26	0.29	0.30	0.39	0.46	0.48	0.78	3.32	4.58	9.44	14.50	15.60	17.40	33.20	115.30	
09502960	0114	19950114	20150114	21	7.79	18.34	0.09	83.00		0.10	0.18	0.21	0.24	0.27	0.29	0.33	0.39	0.49	0.51	0.80	2.62	3.58	5.66	7.15	10.68	14.40	22.20	77.10	
09502960	0115	19950115	20150115	21	6.25	14.38	0.09	65.00		0.10	0.17	0.20	0.24	0.27	0.28	0.29	0.38	0.50	0.52	0.78	1.54	2.37	4.16	6.95	9.80	12.40	17.00	60.30	
09502960	0116	19950116	20150116	21	5.50	11.78	0.09	53.00		0.10	0.16	0.20	0.24	0.27	0.29	0.31	0.46	0.51	0.71	0.85	1.90	2.85	3.88	6.90	9.50	10.67	15.00	49.30	
09502960	0117	19950117	20150117	21	4.94	10.45	0.10	47.00		0.11	0.17	0.21	0.22	0.24	0.27	0.30	0.40	0.48	0.52	0.99	1.72	2.72	3.48	5.65	8.36	11.16	12.80	43.60	
09502960	0118	19950118	20150118	21	4.62	9.43	0.09	42.00		0.10	0.19	0.22	0.23	0.27	0.31	0.39	0.43	0.51	0.86	1.30	2.22	2.42	3.10	4.65	7.58	9.39	13.92	39.30	
09502960	0119	19950119	20150119	21	6.88	15.08	0.10	64.00		0.11	0.20	0.20	0.22	0.26	0.30	0.37	0.42	0.51	0.83	1.39	2.20	2.56	4.04	6.60	8.38	11.65	29.00	60.90	
09502960	0120	19950120	20150120	21	5.32	9.53	0.10	36.00		0.11	0.20	0.23	0.27	0.29	0.36	0.48	0.74	0.89	2.00	2.41	2.54	2.82	3.90	6.20	7.60	9.27	25.18	35.30	
09502960	0121	19950121	20150121	21	67.20	291.71	0.11	1340.00		0.12	0.20	0.23	0.27	0.31	0.44	0.58	0.70	0.73	0.88	1.91	2.16	3.10	4.20	5.75	6.70	7.33	25.52	1209.00	
09502960	0122	19950122	20150122	21	25.07	99.61	0.11	459.00		0.12	0.19	0.23	0.25	0.28	0.30	0.44	0.51	0.67	0.73	1.64	3.06	4.00	4.78	5.25	5.66	6.19	23.68	415.90	
09502960	0123	19950123	20150123	21	9.02	27.17	0.10	125.00		0.11	0.19	0.24	0.25	0.27	0.28	0.37	0.50	0.59	0.66	1.69	2.84	4.26	4.56	4.95	5.34	6.20	22.10	115.10	
09502960	0124	19950124	20150124	21	6.02	14.15	0.09	63.00		0.10	0.19	0.21	0.23	0.26	0.36	0.48	0.52	0.53	0.58	2.22	2.78	4.30	4.42	4.60	4.66	6.73	21.52	59.20	
09502960	0125	19950125	20150125	21	6.02	11.50	0.09	48.00		0.10	0.18	0.20	0.23	0.28	0.36	0.48	0.55	1.50	2.30	2.70	2.92	3.83	4.02	4.60	5.84	13.82	24.20	45.80	
09502960	0126	19950126	20150126	21	15.41	26.23	0.09	82.00		0.10	0.16	0.19	0.20	0.30	0.45	0.51	0.77	2.24	2.40	3.52	3.72	4.04	4.84	21.60	42.80	55.80	67.20	80.70	
09502960	0127	19950127	20150127	21	37.26	81.42	0.10	350.00		0.10	0.16	0.19	0.20	0.24	0.33	0.40	0.46	0.76	3.10	3.37	4.36	7.06	28.40	57.00	61.00	70.70	136.40	330.20	
09502960	0128	19950128	20150128	21	26.63	62.05	0.14	273.00		0.14	0.16	0.19	0.22	0.24	0.32	0.42	0.46	0.60	2.90	3.30	3.46	4.22	13.50	32.00	43.60	50.80	91.20	255.80	
